date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:39:43	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1a6.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-payment-hsm/especificaciones-tecnicas/)
09:39:43	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1a7.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-payment-hsm/especificaciones-tecnicas/)
09:39:44	2452/2452	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:39:52%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fproductos%2Fproteccion-de-datos%2Fsafenet-protectserver%2Fcaracteristicas-y-beneficios%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embedb6d4.json	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/caracteristicas-y-beneficios/)
09:39:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:53%20GMT	https://www.sitepro.com.ar/web/?p=6865	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/indexef1a.html	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/caracteristicas-y-beneficios/)
09:39:44	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm.1aa.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/caracteristicas-y-beneficios/)
09:39:45	2524/2524	---MC-	200	added ('OK')	text/xml	date:Mon,%2021%20Jan%202019%2012:39:53%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fproductos%2Fproteccion-de-datos%2Fsafenet-protectserver%2Fcaracteristicas-y-beneficios%2F&format=xml	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embedddf9	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/caracteristicas-y-beneficios/)
09:39:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:53%20GMT	https://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/caracteristicas-y-beneficios/)
09:39:45	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager.1ac.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/caracteristicas-y-beneficios/)
09:39:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:54%20GMT	https://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/caracteristicas-y-beneficios/)
09:39:45	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1ae.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/caracteristicas-y-beneficios/)
09:39:45	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1af.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/caracteristicas-y-beneficios/)
09:39:46	2445/2445	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:39:54%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fproductos%2Fproteccion-de-datos%2Fsafenet-protectserver%2Fespecificaciones-tecnicas%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed0f33.json	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/especificaciones-tecnicas/)
09:39:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:54%20GMT	https://www.sitepro.com.ar/web/?p=6876	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/index8e77.html	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/especificaciones-tecnicas/)
09:39:46	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm.1b2.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/especificaciones-tecnicas/)
09:39:46	2517/2517	---MC-	200	added ('OK')	text/xml	date:Mon,%2021%20Jan%202019%2012:39:55%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fproductos%2Fproteccion-de-datos%2Fsafenet-protectserver%2Fespecificaciones-tecnicas%2F&format=xml	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embedbe1a	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/especificaciones-tecnicas/)
09:39:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:55%20GMT	https://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/especificaciones-tecnicas/)
09:39:47	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager.1b4.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/especificaciones-tecnicas/)
09:39:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:56%20GMT	https://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/especificaciones-tecnicas/)
09:39:47	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1b6.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/especificaciones-tecnicas/)
09:39:47	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1b7.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-protectserver/especificaciones-tecnicas/)
09:39:48	2497/2497	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:39:56%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fproductos%2Fproteccion-de-datos%2Fsafenet-keysecure%2Fcaracteristicas-y-beneficios%2Fcaracteristicas-y-beneficios%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed691e.json	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/caracteristicas-y-beneficios/caracteristicas-y-beneficios/)
09:39:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:56%20GMT	https://www.sitepro.com.ar/web/?p=7058	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/index57ca.html	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/caracteristicas-y-beneficios/caracteristicas-y-beneficios/)
09:39:48	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm.1ba.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/caracteristicas-y-beneficios/caracteristicas-y-beneficios/)
09:39:48	2567/2567	---MC-	200	added ('OK')	text/xml	date:Mon,%2021%20Jan%202019%2012:39:57%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fproductos%2Fproteccion-de-datos%2Fsafenet-keysecure%2Fcaracteristicas-y-beneficios%2Fcaracteristicas-y-beneficios%2F&format=xml	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed6b9e	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/caracteristicas-y-beneficios/caracteristicas-y-beneficios/)
09:39:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:57%20GMT	https://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/caracteristicas-y-beneficios/caracteristicas-y-beneficios/)
09:39:49	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager.1bc.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/caracteristicas-y-beneficios/caracteristicas-y-beneficios/)
09:39:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:58%20GMT	https://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/caracteristicas-y-beneficios/caracteristicas-y-beneficios/)
09:39:49	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1be.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/caracteristicas-y-beneficios/caracteristicas-y-beneficios/)
09:39:49	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1bf.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/caracteristicas-y-beneficios/caracteristicas-y-beneficios/)
09:39:50	2491/2491	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:39:58%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fproductos%2Fproteccion-de-datos%2Fsafenet-keysecure%2Fespecificaciones-tecnicas%2Fespecificaciones-tecnicas%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed6336.json	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/especificaciones-tecnicas/especificaciones-tecnicas/)
09:39:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:58%20GMT	https://www.sitepro.com.ar/web/?p=7049	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/index6397.html	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/especificaciones-tecnicas/especificaciones-tecnicas/)
09:39:50	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm.1c2.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/especificaciones-tecnicas/especificaciones-tecnicas/)
09:39:50	2561/2561	---MC-	200	added ('OK')	text/xml	date:Mon,%2021%20Jan%202019%2012:39:59%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fproductos%2Fproteccion-de-datos%2Fsafenet-keysecure%2Fespecificaciones-tecnicas%2Fespecificaciones-tecnicas%2F&format=xml	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embedaa92	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/especificaciones-tecnicas/especificaciones-tecnicas/)
09:39:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:39:59%20GMT	https://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/especificaciones-tecnicas/especificaciones-tecnicas/)
09:39:51	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager.1c4.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/especificaciones-tecnicas/especificaciones-tecnicas/)
09:39:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:40:00%20GMT	https://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/especificaciones-tecnicas/especificaciones-tecnicas/)
09:39:51	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1c6.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/especificaciones-tecnicas/especificaciones-tecnicas/)
09:39:51	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1c7.delayed	(from https://www.sitepro.com.ar/web/productos/proteccion-de-datos/safenet-keysecure/especificaciones-tecnicas/especificaciones-tecnicas/)
09:39:54	2229/2229	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:40:03%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fcontacto-exterior%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed0714.json	(from https://www.sitepro.com.ar/web/contacto-exterior/)
09:39:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:40:03%20GMT	https://www.sitepro.com.ar/web/?p=6904	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/index0377.html	(from https://www.sitepro.com.ar/web/contacto-exterior/)
09:39:55	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm.1ca.delayed	(from https://www.sitepro.com.ar/web/contacto-exterior/)
09:39:55	2300/2300	---MC-	200	added ('OK')	text/xml	date:Mon,%2021%20Jan%202019%2012:40:03%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fcontacto-exterior%2F&format=xml	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed1c34	(from https://www.sitepro.com.ar/web/contacto-exterior/)
09:39:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:40:04%20GMT	https://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	(from https://www.sitepro.com.ar/web/contacto-exterior/)
09:39:55	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager.1cc.delayed	(from https://www.sitepro.com.ar/web/contacto-exterior/)
09:39:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:40:04%20GMT	https://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	(from https://www.sitepro.com.ar/web/contacto-exterior/)
09:39:56	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1ce.delayed	(from https://www.sitepro.com.ar/web/contacto-exterior/)
09:39:56	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1cf.delayed	(from https://www.sitepro.com.ar/web/contacto-exterior/)
09:39:56	2334/2334	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:40:05%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fnovedades%2F21-de-noviembre-2018-desayuno-en-peru-hardkey%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embedd1e9.json	(from https://www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/)
09:39:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:40:05%20GMT	https://www.sitepro.com.ar/web/?p=7170	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/index9afc.html	(from https://www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/)
09:39:57	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm.1d2.delayed	(from https://www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/)
09:39:57	2410/2410	---MC-	200	added ('OK')	text/xml	date:Mon,%2021%20Jan%202019%2012:40:05%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fnovedades%2F21-de-noviembre-2018-desayuno-en-peru-hardkey%2F&format=xml	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed64ea	(from https://www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/)
09:39:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:40:06%20GMT	https://www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/seguridad-en-hardware/luna-sa-5-x-hsm	(from https://www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/)
09:39:57	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager.1d4.delayed	(from https://www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/)
09:39:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:40:06%20GMT	https://www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/autenticacion-de-usuarios/safenet-authentication-manager	(from https://www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/)
09:39:58	0/-1	---M--	301	error ('')			http://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1d6.delayed	(from https://www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/)
09:39:58	0/-1	---M--	301	error ('')			https://www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/productos/proteccion-de-software/llaves-hardkey.1d7.delayed	(from https://www.sitepro.com.ar/web/novedades/21-de-noviembre-2018-desayuno-en-peru-hardkey/)
09:39:58	2332/2332	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Jan%202019%2012:40:07%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fnovedades%2F04-de-septiempre-de-2018-infoscurity-hardkey%2F	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embed9ffa.json	(from https://www.sitepro.com.ar/web/novedades/04-de-septiempre-de-2018-infoscurity-hardkey/)
09:39:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:40:07%20GMT	https://www.sitepro.com.ar/web/?p=7194	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/index85cb.html	(from https://www.sitepro.com.ar/web/novedades/04-de-septiempre-de-2018-infoscurity-hardkey/)
09:39:59	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Jan%202019%2012:40:07%20GMT	http://www.sitepro.com.ar/web/wp-content/uploads/2018/10/unnamed-2-500x500.png	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-content/uploads/2018/10/unnamed-2-500x500.1da.delayed	(from https://www.sitepro.com.ar/web/novedades/04-de-septiempre-de-2018-infoscurity-hardkey/)
09:39:59	2408/2408	---MC-	200	added ('OK')	text/xml	date:Mon,%2021%20Jan%202019%2012:40:07%20GMT	https://www.sitepro.com.ar/web/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sitepro.com.ar%2Fweb%2Fnovedades%2F04-de-septiempre-de-2018-infoscurity-hardkey%2F&format=xml	Q:/01_Grafica_2017/Grafica%20Marina/WEB%20SITEPRO/www.sitepro.com.ar/web/wp-json/oembed/1.0/embeddd84	(from https://www.sitepro.com.ar/web/novedades/04-de-septiempre-de-2018-infoscurity-hardkey/)
